CollegeID,CourseId,StreamId,Duration,AnnualFees,InternationalFees,Eligibility
2,252,2,2 Years,"2,35,500/-",N/A,Recognized Bachelor’s Degree of minimum 3 years duration. Obtained at least 50% marks (45% in case of candidate belonging to reserved category) at the qualifying Examination.
2,253,2,2 Years,"85,325/-",N/A,"passed in Graduation in any stream
"
3,254,1,4 Years,"1,17,000/-",N/A,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
3,255,1,4 Years,"1,17,000/-",N/A,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
3,256,1,4 Years,"1,17,000/-",N/A,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
3,257,1,4 Years,"1,17,000/-",N/A,Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry /Biotechnology / Biology / Technical Vocational subject.Obtained at least 45% marks (40% in case of candidate belonging to reserved category) in the above subjects taken together.
3,258,2,2 Years,"1,17,000/-",N/A,Graduate In any stream
3,259,1,2 Years,"1,17,000/-",N/A,"For admission to first year of M.Tech. , candidate must have clearly passed graduation in Engineering or Technology its equivalent from any recognized University and securing minimum 60% marks (55% marks for SC/ST Category candidates) ."
4,260,1,4 Years,"1,41,500/-",N/A,"The Candidates should have passed Senior Secondary (10+2) or an equivalent Examination in five subjects taken together including compulsory subjects of Physics, Mathematics and one subject of chemistry/ Biotechnology/ Biology/ Computer Science & English with 60% marks in aggregate (40% marks in case of SC/ST Category). However, for admission to B.Tech (Biotechnology) the candidates with the subjects of Physics, Chemistry & Biology/Biotechnology shall also be eligible. OR Should have passed with minimum 60% marks (40% in the case of SC/ST category.) in Diploma in Engg./Tech., of three years or more duration from any recognized Board of Technical Education/ University or its equivalent Diploma examination."
4,261,1,4 Years,"1,41,500/-",N/A,"The Candidates should have passed Senior Secondary (10+2) or an equivalent Examination in five subjects taken together including compulsory subjects of Physics, Mathematics and one subject of chemistry/ Biotechnology/ Biology/ Computer Science & English with 60% marks in aggregate (40% marks in case of SC/ST Category). However, for admission to B.Tech (Biotechnology) the candidates with the subjects of Physics, Chemistry & Biology/Biotechnology shall also be eligible. OR Should have passed with minimum 60% marks (40% in the case of SC/ST category.) in Diploma in Engg./Tech., of three years or more duration from any recognized Board of Technical Education/ University or its equivalent Diploma examination."
4,262,1,4 Years,"1,41,500/-",N/A,"The Candidates should have passed Senior Secondary (10+2) or an equivalent Examination in five subjects taken together including compulsory subjects of Physics, Mathematics and one subject of chemistry/ Biotechnology/ Biology/ Computer Science & English with 60% marks in aggregate (40% marks in case of SC/ST Category). However, for admission to B.Tech (Biotechnology) the candidates with the subjects of Physics, Chemistry & Biology/Biotechnology shall also be eligible. OR Should have passed with minimum 60% marks (40% in the case of SC/ST category.) in Diploma in Engg./Tech., of three years or more duration from any recognized Board of Technical Education/ University or its equivalent Diploma examination."
4,263,1,4 Years,"1,41,500/-",N/A,"The Candidates should have passed Senior Secondary (10+2) or an equivalent Examination in five subjects taken together including compulsory subjects of Physics, Mathematics and one subject of chemistry/ Biotechnology/ Biology/ Computer Science & English with 60% marks in aggregate (40% marks in case of SC/ST Category). However, for admission to B.Tech (Biotechnology) the candidates with the subjects of Physics, Chemistry & Biology/Biotechnology shall also be eligible. OR Should have passed with minimum 60% marks (40% in the case of SC/ST category.) in Diploma in Engg./Tech., of three years or more duration from any recognized Board of Technical Education/ University or its equivalent Diploma examination."
4,264,1,4 Years,"1,41,500/-",N/A,"The Candidates should have passed Senior Secondary (10+2) or an equivalent Examination in five subjects taken together including compulsory subjects of Physics, Mathematics and one subject of chemistry/ Biotechnology/ Biology/ Computer Science & English with 60% marks in aggregate (40% marks in case of SC/ST Category). However, for admission to B.Tech (Biotechnology) the candidates with the subjects of Physics, Chemistry & Biology/Biotechnology shall also be eligible. OR Should have passed with minimum 60% marks (40% in the case of SC/ST category.) in Diploma in Engg./Tech., of three years or more duration from any recognized Board of Technical Education/ University or its equivalent Diploma examination."
4,265,1,4 Years,"1,41,500/-",N/A,"The Candidates should have passed Senior Secondary (10+2) or an equivalent Examination in five subjects taken together including compulsory subjects of Physics, Mathematics and one subject of chemistry/ Biotechnology/ Biology/ Computer Science & English with 60% marks in aggregate (40% marks in case of SC/ST Category). However, for admission to B.Tech (Biotechnology) the candidates with the subjects of Physics, Chemistry & Biology/Biotechnology shall also be eligible. OR Should have passed with minimum 60% marks (40% in the case of SC/ST category.) in Diploma in Engg./Tech., of three years or more duration from any recognized Board of Technical Education/ University or its equivalent Diploma examination."
4,266,1,4 Years,"1,41,500/-",N/A,"The Candidates should have passed Senior Secondary (10+2) or an equivalent Examination in five subjects taken together including compulsory subjects of Physics, Mathematics and one subject of chemistry/ Biotechnology/ Biology/ Computer Science & English with 60% marks in aggregate (40% marks in case of SC/ST Category). However, for admission to B.Tech (Biotechnology) the candidates with the subjects of Physics, Chemistry & Biology/Biotechnology shall also be eligible. OR Should have passed with minimum 60% marks (40% in the case of SC/ST category.) in Diploma in Engg./Tech., of three years or more duration from any recognized Board of Technical Education/ University or its equivalent Diploma examination."
4,267,1,2 Years,"1,13,500/-",N/A,The Candidates should have passed with minimum 50% marks (45% in the case of SC/ST category) in aggregate in B.Tech/ B.E. in Computer Engg/ Computer Sc. & Engg./ Computer Technology/ Information Technology/ Electronics Engg/ Electrical Engg. or M.Sc. in Computer Science/ Electronics/ IT/Software Engg./ Maths/ Physics/Statistics or MCA or its equivalent examination from any recognized University.
4,268,1,2 Years,"1,13,500/-",N/A,The Candidates should have passed with minimum 50% marks (45% in the case of SC/ST category) in aggregate in B.Tech/ B.E. in Electrical Engg./ Electrical & Electronics Engg./ Instrumentation & Control Engg. or its equivalent examination from any recognized University
4,269,1,2 Years,"1,13,500/-",N/A,The Candidates should have passed with minimum 50% marks (45% in the case of SC/ST category) in aggregate in B.Tech/ B.E. in Civil Engg. or its equivalent examination from any recognized University.
4,270,1,2 Years,"1,13,500/-",N/A,"The Candidates should have passed with minimum 50% marks (45% in the case of SC/ST category) in aggregate in B.Tech or its equivalent examination in the discipline of Engg./ Medical/ Dental/ Pharmacy or M.Sc. in all branches of Science or equivalent examination from any recognized University. Preference will be given to the candidates with B.Tech Bio Tech, Chemical Engg., M.Sc. Chemistry & Biological Science. Non-Medical students will also be required to undergo a pre-requisite course in the discipline to be arranged by the University."
4,271,1,2 Years,"1,13,500/-",N/A,The Candidates should have passed with minimum 50% marks (45% in the case of SC/ST category) in aggregate in B.Tech/ B.E. in Electronics & Communication Engg./ Electronics & Tele communication Engg./ Electronics Engg/ Electrical Engg/ Electrical & Electronics Engg./ Applied Electronics & Instrumentation Engg./ Electronics Instrumentation & Control Engg/ Instrumentation & Control Engg/ Instrumentation Engg./ Control Engg./ Mechatronics/ Bio-Electronics Engg./ Bio-Medical Engg. or M.Sc. in Electronic Science/ Physics or its equivalent examination from any recognized University.
4,272,1,2 Years,"1,13,500/-",N/A,The Candidates should have passed with minimum 50% marks (45% in the case of SC/ST category) in aggregate in M.Sc. Environmental Sciences or M.Sc. Industrial Chemistry/Chemistry or B.E./B.Tech or equivalent degree in Bio-Technology/ Chemical/ Civil/ Agricultural Engineering from any recognized University
4,273,1,2 Years,"1,13,500/-",N/A,The Candidates should have passed with minimum 50% marks (45% in the case of SC/ST category) in aggregate in B.Tech/ B.E. in Mechanical Engg./ Production Engg./ Automobile Engg./ Industrial Engg. & Management/ Aeronautics Engg./ Mechatronics/ Mining Engg./ Product Design/ Product Design & Development/ Metallurgy Engg. or its equivalent examination from any recognized University.
4,274,1,3 Years,"1,21,500/-",N/A,The candidate should have passed three year Diploma examination from any recognized Board/ University; with at least 60% marks (40% in the case of SC/ST category) in appropriate branch of Engineering/ Technology. OR B.Sc. Degree from a recognized University with at least 60% marks (40% in the case of SC/ST category) and passed XII standard with Mathematics as a subject.
4,275,1,3 Years,"1,21,500/-",N/A,The candidate should have passed three year Diploma examination from any recognized Board/ University; with at least 60% marks (40% in the case of SC/ST category) in appropriate branch of Engineering/ Technology. OR B.Sc. Degree from a recognized University with at least 60% marks (40% in the case of SC/ST category) and passed XII standard with Mathematics as a subject.
4,276,1,3 Years,"1,21,500/-",N/A,The candidate should have passed three year Diploma examination from any recognized Board/ University; with at least 60% marks (40% in the case of SC/ST category) in appropriate branch of Engineering/ Technology. OR B.Sc. Degree from a recognized University with at least 60% marks (40% in the case of SC/ST category) and passed XII standard with Mathematics as a subject.
4,277,1,3 Years,"1,21,500/-",N/A,The candidate should have passed three year Diploma examination from any recognized Board/ University; with at least 60% marks (40% in the case of SC/ST category) in appropriate branch of Engineering/ Technology. OR B.Sc. Degree from a recognized University with at least 60% marks (40% in the case of SC/ST category) and passed XII standard with Mathematics as a subject.
4,278,1,3 Years,"1,21,500/-",N/A,The candidate should have passed three year Diploma examination from any recognized Board/ University; with at least 60% marks (40% in the case of SC/ST category) in appropriate branch of Engineering/ Technology. OR B.Sc. Degree from a recognized University with at least 60% marks (40% in the case of SC/ST category) and passed XII standard with Mathematics as a subject.
4,279,1,3 Years,"1,21,500/-",N/A,The candidate should have passed three year Diploma examination from any recognized Board/ University; with at least 60% marks (40% in the case of SC/ST category) in appropriate branch of Engineering/ Technology. OR B.Sc. Degree from a recognized University with at least 60% marks (40% in the case of SC/ST category) and passed XII standard with Mathematics as a subject.
4,280,1,3 Years,"1,21,500/-",N/A,The candidate should have passed three year Diploma examination from any recognized Board/ University; with at least 60% marks (40% in the case of SC/ST category) in appropriate branch of Engineering/ Technology. OR B.Sc. Degree from a recognized University with at least 60% marks (40% in the case of SC/ST category) and passed XII standard with Mathematics as a subject.
4,281,2,3 Years,"76,500/-",N/A,The candidates should have passed Senior Secondary (10+2) Examination from any recognized Board/University with at least five subjects including English as one of the main subjects.
4,282,2,3 Years,"76,500/-",N/A,The candidates should have passed Senior Secondary (10+2) Examination of any recognized Board/University with at least five subjects including English as one of the subjects obtaining at least 40% marks in Commerce Group or Non-Commerce Groups with Economics/ Maths/ Statistics as one of the subjects. The candidate should have passed Diploma in Management or Commerce or Economics of 3 years duration after Matric Examination.
4,283,2,2 years,"1,28,500/-",N/A,The candidates should have passed with at least 60% marks (45% in the case of SC/ST category and 50% in case of NRI Seat) in aggregate in Bachelor's degree examination of at least 3 years duration in any discipline from any recognized University. OR Should have passed in final examination conducted by the Institute of Chartered Accountants of India/ Institute of Cost & Works Accountants of India/ Institute of Company Secretaries of India.
4,284,2,3 years,"50,000/-",N/A,The candidates should have passed Secondary School (10th) or an equivalent examination with English as one of the subjects from any recognized Board/University.
4,285,3,5 years,"65,500/-",N/A,The candidates should have passed 10+2 examinations (in Commerce group for B.Com.- LLB) from any recognized Board/ University with at least five subjects including English securing not less than 45% marks (40% for SC & ST and 42% for OBC candidates) in aggregate and should not be more than 20 years of age after 31st December of the year of admission to the course in case of General Category and 22 years for the candidates belonging to SC/ST/OBC Category Note: Candidates basic qualification having passed 10+2 Examination from Open School are not eligible
